postUrl,description,commentCount,likeCount,location,locationId,pubDate,likedByViewer,isSidecar,type,sidecarMedias,caption,profileUrl,username,fullName,imgUrl,postId,query,timestamp,videoUrl,videoDuration,playCount,viewCount,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,error,,
https://www.instagram.com/p/CscGQqnvAJt/,"La ceiba ?? es un árbol místico y sagrado para la cultura maya, considerado el eje del universo y la conexión entre el mundo terrenal y el espiritual. 

Ven a Mérida y sus alrededores para conocer la majestuosidad de este árbol y su importancia en la historia y cultura de la región.

-

The ceiba ?? is a mystical and sacred tree for the Mayan culture, considered the axis of the universe and the connection between the earthly and spiritual world.

Come to Mérida and its surroundings to learn about the majesty of this tree and its importance in the history and culture of the region.

??: arcoilis.mexicana

#VisitMéridaMx #MéridaYucatán",0,120,,,2023-05-19T21:00:00.000Z,FALSO,FALSO,Photo,,"Photo by Visit Mérida Mx on May 19, 2023.",https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams2-1.cdninstagram.com/v/t51.29350-15/346171056_3782056762021736_7437429627088023481_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzQ5eDE2ODcuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=orlrGIH1quEQ7kNvgF1EaoG&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzEwNjM4NTM3NjUzMzI4MzQzNw%3D%3D.2-ccb7-5&oh=00_AYCHUfvk0uAdw2InS57TXlrVhQvtu4LBJwQgOS1mA-yu3g&oe=6671B28C&_nc_sid=ee9879,3.11E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:49.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CsRsPzcvZgk/,"Sumérgete en la interesante historia de las haciendas de #Yucatán y conoce acerca del contexto histórico y cultural de estos recintos únicos.

-

Immerse yourself in the interesting history of the #Yucatán haciendas and learn about the historical and cultural context of these unique spots.

??: @haciendazamna",0,100,Hacienda Zamná,5.33E+14,2023-05-15T20:00:00.000Z,FALSO,FALSO,Photo,,Photo by Visit Mérida Mx in Hacienda Zamná.,https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams2-1.cdninstagram.com/v/t51.29350-15/346657158_771711477933728_4657376774300836321_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45MTh4OTE4LnNkci5mMjkzNTAifQ&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=kzROeA0brG0Q7kNvgFZ1hiq&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzEwMzQ1NjIxODMxNjY0MjM0MA%3D%3D.2-ccb7-5&oh=00_AYBa8nPD9NUX0qZk-4aDm232CQ6SVjLP-vzdxu-saLv29g&oe=66718BBF&_nc_sid=ee9879,3.10E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:49.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CsHjV2ULNM1/,"#PoemasNoPlaneados ???

Con el fin de semana a punto de llegar,
y si estás en la búsqueda de un lugar para amar, 
la tierra de Izamal deberás visitar, 
la cual su amarillo encendido y gente singular te hará enamorar. ??

-

#PoemsNotPlanned ???

With the weekend about to arrive,
and if you are in search of a place to thrive,
the land of Izamal you must drop by,
which its bright yellow and unique people will make you be amazed by. ??

??: @fromswitzerlandtoworld",2,430,"Izamal, Yucatán, México",2.02E+15,2023-05-11T21:30:19.000Z,FALSO,FALSO,Photo,,"Photo by Visit Mérida Mx in Izamal, Yucatán, México.",https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams4-1.cdninstagram.com/v/t51.29350-15/345976621_919367742663602_3407602126437172548_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44MDB4MTAwMC5zZHIuZjI5MzUwIn0&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=zuzZuYJyDpoQ7kNvgFp5-7h&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzEwMDYwMjMwMTUyNTMxNjQwNQ%3D%3D.2-ccb7-5&oh=00_AYBTCkvdkkp_taYSTJCLUX3Ha4LDGwqjWWtKpd40vx4KeQ&oe=6671A73B&_nc_sid=ee9879,3.10E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:49.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CrwHQkTJuCX/,"¡La 2da Edición del Festival del Pueblos de Maíz ?? ya esta aquí! 

??Desliza para consultar el flyer y obtener toda la información.

¡Nos vemos el sábado 20 de mayo en el Parque de la Mejorada! ??

-
The 2nd Edition of the Pueblos del Maíz Festival ?? is here!

??Swipe to check the flyer and obtain all the information.

See yaa on Saturday 20th from 6.00pm to 11.00pm at Mejorada Park.

#PueblosdelMaíz2023 #VisitMéridaMx",0,65,,,2023-05-02T19:02:24.000Z,FALSO,VERDADERO,Carousel,2,,https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams2-1.cdninstagram.com/v/t51.29350-15/344348208_890004722089685_2981542299714482596_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=qefu6Kq4mwgQ7kNvgGNrvuQ&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA5NDAwNDg2MjEyMjU2OTgyMg%3D%3D.2-ccb7-5&oh=00_AYCU_UtCSncs9VIgg4HuyvWXkg9YQ9EiLLDxEx-mYS-7Eg&oe=66737811&_nc_sid=ee9879,3.09E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CrbhUFOp-rj/,"Instantaneidades en el ?? de Caucel Pueblo. 
Descubre cuadros de vida que conforman la esencia de esta comisaría de Mérida y ¡consume local!

??A poco más de 20 minutos de Mérida.

??: @carloskinfotografia | FB: fotografiandomerida
-

Everyday snapshots in the ?? of Caucel Pueblo.
Discover pictures of life that make up the essence of this Mérida comisaría and ¡shop local!

??A little further tha 20 minutes from Merida.

#VisitMéridaMx",3,248,,,2023-04-24T19:06:01.000Z,FALSO,FALSO,Photo,,"Photo by Visit Mérida Mx on April 24, 2023.",https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams4-1.cdninstagram.com/v/t51.29350-15/342567235_3536368613276673_4166233661770630963_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44Mjh4MTAzNS5zZHIuZjI5MzUwIn0&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=QjEfN6Xy7ewQ7kNvgGu1eh0&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA4ODIwODQ4NTAzMTYwMjkxNQ%3D%3D.2-ccb7-5&oh=00_AYBBP5UE_DU-4yZcYtKarSqrz_jM2Z6IEjqVU5YEuIH_bA&oe=667198A7&_nc_sid=ee9879,3.09E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CrOuQdjpzCb/,"¡Larga vida a la chicharra! ??

Agradecemos a las y los vecinos del Barrio de Xcalachén por su cálido recibimiento en el Festival de la Chicharra 2023 y por consentirnos con tan delicioso platillo tradicional.

¡Esperamos se hayan divertido tanto como nosotros! 

-

Long live to the chicharra! ??

We wanna thank the residents of the Barrio of Xcalachén for their warm welcome and for pampering us in the Chicharra Festival 2023 with such a delicious traditional dish.

Hope you had great as much fun as we had!

#VisitMéridaMx",0,70,Barrio de Xcalachen,406182870,2023-04-19T19:48:59.000Z,FALSO,FALSO,Photo,,Photo by Visit Mérida Mx in Barrio de Xcalachen.,https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams4-1.cdninstagram.com/v/t51.29350-15/341790841_917548172690063_3138648903847445384_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NTIuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=111&_nc_ohc=7OszIKetVbAQ7kNvgEmGCaZ&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA4NDYwNjIzNjE4MzE3OTQxOQ%3D%3D.2-ccb7-5&oh=00_AYAsSAEEpaSfsXYyJghYF7970s0x2cz-6VFDmJxYPPYEYw&oe=66718EDA&_nc_sid=ee9879,3.08E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CrGv3cugWgM/,"¡Así nos la pasamos ayer durante la sexta edición del Festival de la Chicharra de Xcalachén ??!

Fue un gran día lleno de juegos tradicionales, regalos, concursos, convivencia y, por supuesto: ¡Mucha chicharra y cascarita! ??

Gracias por haber sido parte de este evento que incentiva la economía vecinal y contribuye en la preservación de este riquísimo platillo tradicional.

¡Hasta el próximo año!??

-
Yesterday we had a great time during the sixth edition of the Xcalachén Chicharra Festival ??!

It was a good day full of traditional games, gifts, contests, amusement and, of course: Lots of chicharra and cascarita! ??

Thank you for being part of this event that encourages the neighborhood economy and contributes to the preservation of this delicious traditional dish.

See you next year!??

#FestivalDeLaChicharra2023 #VisitMéridaMx",1,82,Barrio de Xcalachen,406182870,2023-04-16T17:30:34.000Z,FALSO,FALSO,Video,,,https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/329994653_1288256435382974_2879295894556708602_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjM2MzI5In0&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=aVChNqGBkkgQ7kNvgGWsF5N&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA4MjM2MTUxMzU4MzkyOTM1Ng%3D%3D.2-ccb7-5&oh=00_AYAiB64so93yzd05-RSu7ATfdp8k4HN3luOBd5zqNbmqkQ&oe=6671969D&_nc_sid=ee9879,3.08E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/o1/v/t16/f1/m82/C84FD03A394C64553505C5AB2543E582_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&vs=556044993221407_3542556340&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9DODRGRDAzQTM5NEM2NDU1MzUwNUM1QUIyNTQzRTU4Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCQVBZeFRwNVJDMnhla1ZBQ2hNXzI1aDduVXhicV9FQUFBRhUCAsgBACgAGAAbABUAACa2lcbm3bb5QBUCKAJDMywXQE2ZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYB_5HYhIZGBUcbSg6FR7DLiwn9Zq89zAYLt9fF3UAI9aA&oe=66718324&_nc_sid=ee9879,59.21,6649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cq8MSfzAFvX/,"¡Relájate con los sonidos del proceso de elaboración de la chicharra de Xcalachén! ??  Sumérgete en esta experiencia auditiva única, mientras Jhonathan y todos los compañeros chicharroneros nos invitan al próximo Festival de la Chicharra 2023! ??

??Fecha: Sábado 15 de abril de 2023
??Punto de encuentro: Calle 95 por 64, Centro. Barrio de Xcalachén.
???Hora: De 11:00 a 17:00 hrs. 

¡Ven a vivir una experiencia multisensorial y deliciosa a este Festival!

¡Te esperamos! ??

-
Relax to the sounds of the Xcalachén chicharra making process! ?? Immerse yourself in this unique listening experience, while Jhonathan and all the fellow chicharroneros invite us to the next Festival de la Chicharra 2023! ??

??Date: Saturday April 15th 2023
?? Meeting point: Calle 95 by 64, Centro. Xcalachén.
?? Time: From 11:00 a.m. to 5:00 p.m.

#FestivaldelaChicharra2023 #VisitMéridaMx

Come to live a multisensory and delicious experience at this Festival!

See you soon! ??",4,123,,,2023-04-12T15:12:08.000Z,FALSO,FALSO,Video,,,https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/340836522_1371691493593322_6702058413660778605_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjM2MzI5In0&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Pi3omj2ox1kQ7kNvgEZugNE&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA3OTM5MDI5Mjg2NDk0OTIwNw%3D%3D.2-ccb7-5&oh=00_AYBWKQHyfpWP7-iAUHSXo0sko9-OSXSs5S9l9cQocxH7Xg&oe=6671A001&_nc_sid=ee9879,3.08E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/o1/v/t16/f1/m82/1E49A4F58F305C9BBA579D7C53D4C78D_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=111&vs=1265327757715399_2181474693&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8xRTQ5QTRGNThGMzA1QzlCQkE1NzlEN0M1M0Q0Qzc4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNZDBReFNXZGx6S0ROTUNBRUlMVjk3ZE95WmRicV9FQUFBRhUCAsgBACgAGAAbABUAACaqz%2BT%2BzoOCQBUCKAJDMywXQFEEOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYD_MXAq2545JXWbKEQTISWZm5vK5VcjBmrbjfgtlrh5Ww&oe=66718C1E&_nc_sid=ee9879,68.068,8124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cq3fqaiJP-F/,"En nuestro elemento ??: El centro de Mérida.
-
In our element ??: Downtown Mérida.

??: sharks_voyage",7,532,,,2023-04-10T19:18:56.000Z,FALSO,FALSO,Photo,,"Photo by Visit Mérida Mx on April 10, 2023.",https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams2-1.cdninstagram.com/v/t51.29350-15/340337266_780341139918700_1183472824610405973_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzQ5eDE2ODcuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=klcRV5iIqtMQ7kNvgFpufzs&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA3ODA2ODEyNDQ4MTAyNzk3Mw%3D%3D.2-ccb7-5&oh=00_AYDhipxCCjISNCRtpDxr20473guYtNjf8NmkFz8puq4QXw&oe=66717EE7&_nc_sid=ee9879,3.08E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqoC4sdJAT4/,"¡La 6ta Edición del Festival de la Chicharra ??se acerca! 

??Desliza para consultar el flyer y leer toda la información.

-
The 6th Edition of the Chicharra Festival ?? is coming!

??Swipe to check the flyer and read all the information.

 #FestivalDeLaChicharra2023#VisitMéridaMx",3,94,,,2023-04-04T19:18:52.000Z,FALSO,VERDADERO,Carousel,2,,https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams2-1.cdninstagram.com/v/t51.29350-15/339524563_255208313521796_5730892182112470518_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=xncYLeYVxBoQ7kNvgEtWNgo&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA3MzcxOTQzMjg3MzU3MzQ3Ng%3D%3D.2-ccb7-5&oh=00_AYA49ynMK0E_kSDrMScpbKJ0SwzaQqU0EAL9e_D6EwxmYQ&oe=66738EFE&_nc_sid=ee9879,3.07E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqYk8qaJbbs/,"Detalle majestuoso del techo de la Catedral de Mérida, un magnífico ejemplo del arte y la arquitectura colonial que perdura en el tiempo. 

-
Majestic detail of the roof of the Cathedral of Mérida, a magnificent example of colonial art and architecture that endures over time. 

??: @soydiegoacosta 

#VisitMéridaMx",4,116,,,2023-03-29T19:08:39.000Z,FALSO,FALSO,Photo,,"Photo by Visit Mérida Mx on March 29, 2023.",https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams4-1.cdninstagram.com/v/t51.29350-15/338217004_1595247380952043_826284370531667658_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=107&_nc_ohc=BEmnYwvostEQ7kNvgEukMwn&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA2OTM2NTY0NDQzMTgzMjgxMg%3D%3D.2-ccb7-5&oh=00_AYBPcIl5Q32tgck7AMisaIHE4WPLD9tfouZ8bRcvV1a2oQ&oe=6671B09F&_nc_sid=ee9879,3.07E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CqGb5u8pdnA/,"La experiencia de la exposición de Matisse comienza desde antes de ingresar a las salas. 

¡Admira las piezas de este artista francés y déjate envolver por una atmósfera ataviada en arte y color!

??Centro Cultural Olimpo

??La exposición estará disponible hasta finales de abril y está abierta de martes a sábado de ?10:00 a 20:00 horas; y los domingos ? de 10:00 a 18:00 horas. 

??Tip: Pregunta por el programa de visitas guiadas (previa reservación) al 9999-42-00-00 Ext. 80130.
-

The Matisse exhibition experience begins before entering the exhibition rooms. 

Admire the pieces by this renowned French artist and let yourself be enveloped by an atmosphere decked out in art and colour!

??Centro Cultural Olimpo

??The exhibition will be available until the end of April and is open from Tuesday to Saturday, from ?10:00 a.m. to 8:00 p.m., and on Sundays ? from 10:00 a.m. to 6:00 p.m.

??Tip: Ask about the guided tour program (previous reservation) at 9999-42-00-00 Ext. 80130.

#VisitMéridaMx",9,491,,,2023-03-22T18:03:17.000Z,FALSO,FALSO,Photo,,"Photo by Visit Mérida Mx on March 22, 2023.",https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams2-1.cdninstagram.com/v/t51.29350-15/336943843_1617448048732160_732099675207482764_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=CYW-Juz0zo4Q7kNvgFCC_51&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA2NDI1OTMxMTE0NzgwMTAyNA%3D%3D.2-ccb7-5&oh=00_AYCUf0Z3oSAzm33eM_lfPk0xoscO0fxOC_BigYrpMAPZdQ&oe=66719CF9&_nc_sid=ee9879,3.06E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CpyC73Gpwog/,"No es ningún secreto que la casona del Museo Palacio Cantón ¡es una de las más hermosas de Paseo de Montejo! 

Visita sus exposiciones temporales y admira el edificio de martes a domingo de 8:00 a 17:00 horas.

-
It’s no secret that the building of the Palacio Cantón Museum is one of the most beautiful on Paseo de Montejo!

Visit its temporary exhibitions and admire the building from Tuesday to Sunday from 8:00 a.m. to 5:00 p.m.

 ??: @dany_zapataph
 ??: @mpalaciocanton

#visitmeridamx",7,531,,,2023-03-14T20:00:18.000Z,FALSO,FALSO,Photo,,"Photo by Visit Mérida Mx on March 14, 2023.",https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams2-1.cdninstagram.com/v/t51.29350-15/335848645_610543567583286_3987398493397805910_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzQ5eDE2ODcuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=FGaPJR04ijYQ7kNvgHSvU5f&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1ODUyMDAwNjY0NzU0ODQ0OA%3D%3D.2-ccb7-5&oh=00_AYDVn5Ps7f6fl2cXBypVumL3V_9mPd_mstT2wRprpl_JaA&oe=6671A3DD&_nc_sid=ee9879,3.06E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CpTJy5PpsDI/,"Tip infalible de mi para ti: Pasa estos días cálidos en Mérida con unos ricos y refrescantes sorbetes ?? que encontrarás en la Plaza Grande.

¡De nada! ??

-

Infallible tip from me to you: Spend these warm days in Mérida with some delicious and refreshing sorbets ?? that you’ll find in the Plaza Grande.

You’re welcome! ??

??: @maria.regina.d",14,634,,,2023-03-02T20:03:47.000Z,FALSO,FALSO,Photo,,"Photo by Visit Mérida Mx on March 02, 2023.",https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams4-1.cdninstagram.com/v/t51.29350-15/333842271_760141012427313_8047143621477443645_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzIzeDE2NTQuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=MD-oSfXIkHQQ7kNvgG8AJFu&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0OTgyNDQ1MjUxODI2NTAzMg%3D%3D.2-ccb7-5&oh=00_AYCszWQiG7XhU9jqxBfpgMaKF3ElTUuvuJiUwiw1GZ7otA&oe=66718B07&_nc_sid=ee9879,3.05E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CpNqO7QL2_Z/,"Mérida y sus alrededores son el destino de ensueño para tu día de ensueño ???

Conoce a Mérida como destino de bodas dando clic en el siguiente enlace: https://visitmerida.mx/eventsVisit/10
-
Mérida and its surroundings are the dream destination for your dream day ???

Learn more about Mérida as a wedding destination by clicking on the following link: https://visitmerida.mx/eventsVisit/10

#VisitMeridaMx

??: @haciendasandiegocutz",0,266,,,2023-02-28T16:51:48.000Z,FALSO,FALSO,Photo,,"Photo by Visit Mérida Mx on February 28, 2023.",https://www.instagram.com/visitmeridamx,visitmeridamx,Visit Mérida Mx,https://scontent-ams2-1.cdninstagram.com/v/t51.29350-15/333741487_714310790153849_998824055180510880_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTkyeDE0ODMuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=C-yTGnqqLAsQ7kNvgFbcfAa&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0ODI3ODI2NjQ0ODE0NjM5Mw%3D%3D.2-ccb7-5&oh=00_AYCpWWZiJQRkWxchhbtXjAvlsc-gKZcYwPQ2yLXCtg1wyQ&oe=6671B314&_nc_sid=ee9879,3.05E+18,https://www.instagram.com/visitmeridamx/?hl=es,2024-06-15T16:17:50.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
