indice,clip_original,clip_procesado,clip_longitud_original,clip_longitud_procesada,instagram_original,instagram_procesado,instagram_longitud_original,instagram_longitud_procesada,instagram_hashtags,instagram_hashtags_procesados,instagram_menciones,instagram_emojis
326,"the sky is cloudy, ancient megastructure pyramid, ancient pyramid, maya temples, pyramid surrounded with greenery, pyramid, giant aztec spaceship, giant tomb structures, aztec mythology, aztec architecture, mayan, pyramid portal, lost world pyramid, ancient civilizations, pyramids, monumental giant palace, mayan style, pyramid background, pyramid in background, classic mayan mythology, mexico",sky cloudy ancient megastructure pyramid ancient pyramid maya temples pyramid surrounded greenery pyramid giant aztec spaceship giant tomb structures aztec mythology aztec architecture mayan pyramid portal lost world pyramid ancient civilizations pyramids monumental giant palace mayan style pyramid pyramid classic mayan mythology mexico,395,338,"We wish you all a Merry Christmas! Enjoy time with family and friends :) #ChichenItza #Yucatan #Mexico 
.
.
.
.
.
.
.
ð· @larshacking 
#Cancun #Tulum #Playadelcarmen #tgif #christmas #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger",wish you all merry christmas enjoy time with family and friends chichen itza yucatan mexico cancun tulum playadelcarmen tgif christmas travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger,423,323,"['ChichenItza', 'Yucatan', 'Mexico', 'Cancun', 'Tulum', 'Playadelcarmen', 'tgif', 'christmas', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']","['chichen', 'itza', 'yucatan', 'mexico', 'cancun', 'tulum', 'playadelcarmen', 'tgif', 'christmas', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']",['larshacking'],[]
327,"a mountain with a small building on top, landfill, flaming mountain, ancient pyramid, lost world pyramid, piles of trash and junk, with radiating hill, great pyramid of giza, sculpture made of piled stones, the tower of babel, castle on the mountain, house on a hill, a mountain look like a women, tower of babel, rolling mountain",mountain small building top landfill flaming mountain ancient pyramid lost world pyramid piles trash junk radiating hill great pyramid giza sculpture made piled stones tower babel castle mountain house hill mountain look women tower babel rolling mountain,330,255,"Chichen Itza. A magical Mayan City surrounded by the mystical Mayan Jungle of the Yucatan Peninsula! #ChichenItza #Yucatan #Mexico 
.
.
.
.
.
.
ð· @n8.ebert 
#Cancun #Tulum #Playadelcarmen #rivieramaya #mondaymotivation #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger",chichen itza magical mayan city surrounded the mystical mayan jungle the yucatan peninsula chichen itza yucatan mexico cancun tulum playadelcarmen rivieramaya mondaymotivation travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger,460,364,"['ChichenItza', 'Yucatan', 'Mexico', 'Cancun', 'Tulum', 'Playadelcarmen', 'rivieramaya', 'mondaymotivation', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']","['chichen', 'itza', 'yucatan', 'mexico', 'cancun', 'tulum', 'playadelcarmen', 'rivieramaya', 'mondaymotivation', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']",['n8.ebert'],[]
328,"a woman standing in front of a pyramid, ancient megastructure pyramid, giant aztec spaceship, ancient pyramid, lost world pyramid, pyramid surrounded with greenery, giant tomb structures, monumental giant palace, mayan style, pyramid, pyramid portal, giant aztec space city, lost civilizations, aztec mythology, ancient civilizations, pyramid background, temple of the sun, maya temples",woman standing front pyramid ancient megastructure pyramid giant aztec spaceship ancient pyramid lost world pyramid pyramid surrounded greenery giant tomb structures monumental giant palace mayan style pyramid pyramid portal giant aztec space city lost civilizations aztec mythology ancient civilizations pyramid temple sun maya temples,386,336,"It's almost Christmas! Are you ready to visit one of the 7 Wonders of the World? El Castillo in Chichen Itza is a wonderful Mayan wonder :) #ChichenItza #Yucatan #Mexico 
.
.
.
.
.
.
.
#Cancun #Tulum #Playadelcarmen #rivieramaya #sundayfunday #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger",almost christmas are you ready visit one the wonders the world castillo chichen itza wonderful mayan wonder chichen itza yucatan mexico cancun tulum playadelcarmen rivieramaya sundayfunday travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger,481,377,"['ChichenItza', 'Yucatan', 'Mexico', 'Cancun', 'Tulum', 'Playadelcarmen', 'rivieramaya', 'sundayfunday', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']","['chichen', 'itza', 'yucatan', 'mexico', 'cancun', 'tulum', 'playadelcarmen', 'rivieramaya', 'sundayfunday', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']",[],[]
329,"a large pyramid with a sign that says premium premium, ancient megastructure pyramid, archeological discover, maya temples, travel ad, pyramid surrounded with greenery, ancient pyramid, monumental giant palace, classic mayan mythology, giant aztec spaceship, mayan style, pyramid in background, ancient tombs in the background, pyramid background, mayan, pyramids in the background, pyramid scheme",large pyramid sign says premium premium ancient megastructure pyramid archeological discover maya temples travel pyramid surrounded greenery ancient pyramid monumental giant palace classic mayan mythology giant aztec spaceship mayan style pyramid ancient tombs pyramid mayan pyramids pyramid scheme,397,298,"What about visiting one of the 7 Wonders of the World with your loved ones? Make sure you visit Chichen Itza these holidays! â¤ï¸
#ChichenItza #Yucatan #Mexico 
.
.
.
.
.
.
.
@eliolez 
#Cancun #Tulum #Playadelcarmen #traveltuesday #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger #trip",what about visiting one the wonders the world with your loved ones make sure you visit chichen itza these holidays chichen itza yucatan mexico cancun tulum playadelcarmen traveltuesday travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger trip,477,378,"['ChichenItza', 'Yucatan', 'Mexico', 'Cancun', 'Tulum', 'Playadelcarmen', 'traveltuesday', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'trip']","['chichen', 'itza', 'yucatan', 'mexico', 'cancun', 'tulum', 'playadelcarmen', 'traveltuesday', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'trip']",['eliolez'],[]
330,"a group of people standing in front of a pyramid, pyramid background, ancient megastructure pyramid, ancient pyramid, pyramids in the background, pyramid in background, pyramid scheme, lost world pyramid, giant aztec spaceship, pyramid surrounded with greenery, neon aztec, pyramid, inspired by Ras Akyem, mexico, pyramid portal, pyramids in background, tourism, maya temples",group people standing front pyramid pyramid ancient megastructure pyramid ancient pyramid pyramids pyramid pyramid scheme lost world pyramid giant aztec spaceship pyramid surrounded greenery neon aztec pyramid inspired ras akyem mexico pyramid portal pyramids tourism maya temples,375,280,"Enjoy spectacular Kukulkan nights at Chichen Itza! You'll discover some history of the Mayas plus a light and sound show that will blow your mind :) #ChichenItza #Mexico #Yucatan 
.
.
.
.
.
.
.
#Cancun #Tulum #Playadelcarmen #rivieramaya #mondaymotivation #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger",enjoy spectacular kukulkan nights chichen itza you discover some history the mayas plus light and sound that will blow your mind chichen itza mexico yucatan cancun tulum playadelcarmen rivieramaya mondaymotivation travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger,494,402,"['ChichenItza', 'Mexico', 'Yucatan', 'Cancun', 'Tulum', 'Playadelcarmen', 'rivieramaya', 'mondaymotivation', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']","['chichen', 'itza', 'mexico', 'yucatan', 'cancun', 'tulum', 'playadelcarmen', 'rivieramaya', 'mondaymotivation', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']",[],[]
331,"a man and woman in wheelchairs pose in front of an ancient pyramid, wheelchair, the oracle of the mayan elders, by Dave Arredondo, mayan temple in the jungle, pyramid surrounded with greenery, broken wheelchair, pyramid background, ancient ruins and waterfalls, inspirational and powerful, sitting in a wheelchair, awe - inspiring award - winning, maya temples",man woman wheelchairs pose front ancient pyramid wheelchair oracle mayan elders dave arredondo mayan temple jungle pyramid surrounded greenery broken wheelchair pyramid ancient ruins waterfalls inspirational powerful sitting wheelchair awe inspiring award winning maya temples,360,276,"Good morning sunshine! Ready for an unforgettable adventure in the middle of the Mayan Jungle? Visit Chichen Itza, a beautiful cenote and the colonial city of Valladolid :) #ChichenItza #Mexico #Yucatan 
.
.
.
.
.
.
ð· @drey415 
#Cancun #Tulum #Playadelcarmen #sundayfunday #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger",good morning sunshine ready for unforgettable adventure the middle the mayan jungle visit chichen itza beautiful cenote and the colonial city valladolid chichen itza mexico yucatan cancun tulum playadelcarmen sundayfunday travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger,514,410,"['ChichenItza', 'Mexico', 'Yucatan', 'Cancun', 'Tulum', 'Playadelcarmen', 'sundayfunday', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']","['chichen', 'itza', 'mexico', 'yucatan', 'cancun', 'tulum', 'playadelcarmen', 'sundayfunday', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger']",['drey415'],[]
332,"the pyramid at chichena, ancient megastructure pyramid, giant aztec spaceship, aztec mythology, aztec architecture, maya temples, pyramid surrounded with greenery, giant tomb structures, mayan style, ancient pyramid, ancient civilizations, mayan, giant aztec space city, monumental giant palace, megalithic buildings, ziggurat, classic mayan mythology, aztec fantasy, lost world pyramid",pyramid chichena ancient megastructure pyramid giant aztec spaceship aztec mythology aztec architecture maya temples pyramid surrounded greenery giant tomb structures mayan style ancient pyramid ancient civilizations mayan giant aztec space city monumental giant palace megalithic buildings ziggurat classic mayan mythology aztec fantasy lost world pyramid,386,356,"El Castillo in Chichen Itza is one of the 7 Wonders of the World. Which ones have you already visited? #ChichenItza #Mexico #Yucatan 
.
.
.
.
.
.
.
ð· @fotografia.hdz
#Cancun #Playadelcarmen #Tulum #rivieramaya #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #travelblogger #trip #saturday",castillo chichen itza one the wonders the world which ones have you already visited chichen itza mexico yucatan cancun playadelcarmen tulum rivieramaya travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel travelblogger trip saturday,458,346,"['ChichenItza', 'Mexico', 'Yucatan', 'Cancun', 'Playadelcarmen', 'Tulum', 'rivieramaya', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'travelblogger', 'trip', 'saturday']","['chichen', 'itza', 'mexico', 'yucatan', 'cancun', 'playadelcarmen', 'tulum', 'rivieramaya', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'travelblogger', 'trip', 'saturday']",['fotografia.hdz'],[]
333,"the pyramid at chichena, maya temples, ancient megastructure pyramid, pyramid surrounded with greenery, ancient pyramid, mayan temple in the jungle, giant tomb structures, lost world pyramid, mayan style, pyramid ruins at sundown, temple of the sun, ancient civilizations, mayan, aztec mythology, giant aztec spaceship, monumental giant palace, aztec architecture",pyramid chichena maya temples ancient megastructure pyramid pyramid surrounded greenery ancient pyramid mayan temple jungle giant tomb structures lost world pyramid mayan style pyramid ruins sundown temple sun ancient civilizations mayan aztec mythology giant aztec spaceship monumental giant palace aztec architecture,363,318,"Are you ready to visit one of the 7 Wonders of the World? El Castillo in Chichen Itza is just amazing. Visit this Great Mayan Site! #ChichenItza #Mexico #Yucatan 
.
.
.
.
.
.
#Cancun #Tulum #Playadelcarmen #thursday #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger #trip",are you ready visit one the wonders the world castillo chichen itza just amazing visit this great mayan site chichen itza mexico yucatan cancun tulum playadelcarmen thursday travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger trip,460,367,"['ChichenItza', 'Mexico', 'Yucatan', 'Cancun', 'Tulum', 'Playadelcarmen', 'thursday', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'trip']","['chichen', 'itza', 'mexico', 'yucatan', 'cancun', 'tulum', 'playadelcarmen', 'thursday', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'trip']",[],[]
334,"a large pyramid with a clock on top, giant aztec spaceship, aztec mythology, ancient megastructure pyramid, aztec architecture, brutalist aztec architecture, ancient pyramid, mayan style, pyramid ruins at sundown, lost world pyramid, pyramid surrounded with greenery, mayan temple in the jungle, giant tomb structures, ancient civilizations, classic mayan mythology, maya temples",large pyramid clock top giant aztec spaceship aztec mythology ancient megastructure pyramid aztec architecture brutalist aztec architecture ancient pyramid mayan style pyramid ruins sundown lost world pyramid pyramid surrounded greenery mayan temple jungle giant tomb structures ancient civilizations classic mayan mythology maya temples,379,337,The Tzompantli. The structure is a large platform whose most notable details is the collocation of the skulls in the bas-relief decoration which gives the structure its name: The Platform of the Skulls. The base is sustained by three tableaux decorated with skulls and divided by mouldings. #ChichenItza #Mexico,the tzompantli the structure large platform whose most notable details the collocation the skulls the decoration which gives the structure its name the platform the skulls the base sustained three tableaux decorated with skulls and divided mouldings chichen itza mexico,311,269,"['ChichenItza', 'Mexico']","['chichen', 'itza', 'mexico']",[],[]
335,"a pyramid in the middle of a field, ancient megastructure pyramid, ancient pyramid, pyramid surrounded with greenery, maya temples, aztec mythology, giant tomb structures, mayan, mayan temple in the jungle, pyramid, the oracle of the mayan elders, mayan style, giant aztec spaceship, aztec architecture, classic mayan mythology, pyramid portal, mayan god, adobe ilustrator",pyramid middle field ancient megastructure pyramid ancient pyramid pyramid surrounded greenery maya temples aztec mythology giant tomb structures mayan mayan temple jungle pyramid oracle mayan elders mayan style giant aztec spaceship aztec architecture classic mayan mythology pyramid portal mayan god adobe ilustrator,372,318,"Good morning from Chichen Itza! Planning your visit for this week? Visit Chichen Itza, Valladolid and one of the cenotes in the area :) #ChichenItza #Mexico #Yucatan 
.
.
.
.
.
.
ð· @lorcruz_v 
#Cancun #Tulum #Playadelcarmen #mondaymotivation #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger #trip",good morning from chichen itza planning your visit for this week visit chichen itza valladolid and one the cenotes the area chichen itza mexico yucatan cancun tulum playadelcarmen mondaymotivation travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger trip,489,390,"['ChichenItza', 'Mexico', 'Yucatan', 'Cancun', 'Tulum', 'Playadelcarmen', 'mondaymotivation', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'trip']","['chichen', 'itza', 'mexico', 'yucatan', 'cancun', 'tulum', 'playadelcarmen', 'mondaymotivation', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'trip']",['lorcruz_v'],[]
336,"a large group of columns, giant columns, giant greek columns, giant towering pillars, gigantic pillars, giant columns palace, columns, large pillars, roman columns, stone pillars, gigantic pristine marble columns, many columns, fallen columns, tall columns, huge greek columns, roman pillars, pillars, classical stone columns, giant moai statues, concrete pillars, pillars of marble",large group columns giant columns giant greek columns giant towering pillars gigantic pillars giant columns palace columns large pillars roman columns stone pillars gigantic pristine marble columns many columns fallen columns tall columns huge greek columns roman pillars pillars classical stone columns giant moai statues concrete pillars pillars marble,382,354,"The nun's temple in Chichen Itza. It is believed that this area was a used to decide more private matters about the Mayan City... #ChichenItza #Mexico #Yucatan 
.
.
.
.
.
.
#Cancun #Tulum #Playadelcarmen #sundayfunday  #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger #trip",the nun temple chichen itza believed that this area was used decide more private matters about the mayan city chichen itza mexico yucatan cancun tulum playadelcarmen sundayfunday travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger trip,463,372,"['ChichenItza', 'Mexico', 'Yucatan', 'Cancun', 'Tulum', 'Playadelcarmen', 'sundayfunday', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'trip']","['chichen', 'itza', 'mexico', 'yucatan', 'cancun', 'tulum', 'playadelcarmen', 'sundayfunday', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'trip']",[],[]
337,"a man standing in front of a pyramid, ancient megastructure pyramid, mayan style, pyramid background, ancient pyramid, the oracle of the mayan elders, mayan, aztec architecture, giant aztec spaceship, pyramid scheme, pyramids style, giant aztec space city, brutalist aztec architecture, maya temples, classic mayan mythology, lost world pyramid, aztec mythology",man standing front pyramid ancient megastructure pyramid mayan style pyramid ancient pyramid oracle mayan elders mayan aztec architecture giant aztec spaceship pyramid scheme pyramids style giant aztec space city brutalist aztec architecture maya temples classic mayan mythology lost world pyramid aztec mythology,361,313,"El Caracol or The Observatory... Now and then. #ChichenItza #Mexico #Yucatan 
.
.
.
.
.
.
#Travel #Cancun #Tulum #Playadelcarmen #rivieramaya #saturday",caracol the observatory now and then chichen itza mexico yucatan travel cancun tulum playadelcarmen rivieramaya saturday,151,120,"['ChichenItza', 'Mexico', 'Yucatan', 'Travel', 'Cancun', 'Tulum', 'Playadelcarmen', 'rivieramaya', 'saturday']","['chichen', 'itza', 'mexico', 'yucatan', 'travel', 'cancun', 'tulum', 'playadelcarmen', 'rivieramaya', 'saturday']",[],[]
338,"a man and woman standing in front of a pyramid, ancient megastructure pyramid, giant tomb structures, huge and megalithic, giant aztec spaceship, maya temples, mayan style, standing before ancient ruins, aztec mythology, ancient pyramid, classic mayan mythology, pyramid background, archeological discover, mayan temple in the jungle, pyramid surrounded with greenery",man woman standing front pyramid ancient megastructure pyramid giant tomb structures huge megalithic giant aztec spaceship maya temples mayan style standing ancient ruins aztec mythology ancient pyramid classic mayan mythology pyramid archeological discover mayan temple jungle pyramid surrounded greenery,367,305,Northeast side of Kukulkan Temple ð± #ChichenItza #KukulkanPyramid,northeast side kukulkan temple chichen itza kukulkan pyramid,68,60,"['ChichenItza', 'KukulkanPyramid']","['chichen', 'itza', 'kukulkan', 'pyramid']",[],[]
339,"the mayan pyramid in chichena, mexico, maya temples, pyramid surrounded with greenery, ancient pyramid, ancient megastructure pyramid, mayan temple in the jungle, giant tomb structures, standing before ancient ruins, monumental structures, beautiful ancient ruins behind, trampling an ancient city, mayan, aqueducts, pyramid, monumental giant palace, not ruins",mayan pyramid chichena mexico maya temples pyramid surrounded greenery ancient pyramid ancient megastructure pyramid mayan temple jungle giant tomb structures standing ancient ruins monumental structures beautiful ancient ruins behind trampling ancient city mayan aqueducts pyramid monumental giant palace ruins,360,311,"Surrounded by the spectacular Mayan Jungle full of cenotes you'll find and amazing ancient Mayan city: Chichen Itza. #ChichenItza #Playadelcarmen #Yucatan 
ð· @scottstravelphotos",surrounded the spectacular mayan jungle full cenotes you find and amazing ancient mayan city chichen itza chichen itza playadelcarmen yucatan,180,141,"['ChichenItza', 'Playadelcarmen', 'Yucatan']","['chichen', 'itza', 'playadelcarmen', 'yucatan']",['scottstravelphotos'],[]
340,"a group of stone pillars in a grassy field, fallen columns, greek-esque columns and ruins, giant columns, ancient ruins behind, roman columns, giant columns palace, giant greek columns, ancient temple ruins, ancient ruins in the forest, stone pillars, beautiful ancient ruins behind, large pillars, ancient greek temple ruins, classical stone columns, roman pillars, columns",group stone pillars grassy field fallen columns columns ruins giant columns ancient ruins behind roman columns giant columns palace giant greek columns ancient temple ruins ancient ruins forest stone pillars beautiful ancient ruins behind large pillars ancient greek temple ruins classical stone columns roman pillars columns,374,325,"The Maya culture built some imponent buildings along the Yucatan Peninsula. Chichen Itza was one of the last important ceremonial cities the Mayas worshipped. #ChichenItza #Mexico #Yucatan
.
.
.
.
.
.
.
ð· @davidsuh 
#Cancun #Tulum #Playadelcarmen #travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger #trip",the maya culture built some imponent buildings along the yucatan peninsula chichen itza was one the last important ceremonial cities the mayas worshipped chichen itza mexico yucatan cancun tulum playadelcarmen travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger trip,494,403,"['ChichenItza', 'Mexico', 'Yucatan', 'Cancun', 'Tulum', 'Playadelcarmen', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'trip']","['chichen', 'itza', 'mexico', 'yucatan', 'cancun', 'tulum', 'playadelcarmen', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'trip']",['davidsuh'],[]
341,"a white hat with the word chitz on it, ancient megastructure pyramid, tenochtitlan, pyramids style, aztec architecture, ancient pyramid, pyramid background, ziggurat, quechua!, mayan style, giant aztec spaceship, pyramid in background, inca style, adobe ilustrator, chinchilla animal, aztec",hat word chitz ancient megastructure pyramid tenochtitlan pyramids style aztec architecture ancient pyramid pyramid ziggurat quechua mayan style giant aztec spaceship pyramid inca style adobe ilustrator chinchilla animal aztec,290,226,"El Castillo in Chichen Itza, One of the 7 Wonders of the World... It seats above a smaller pyramid and a cenote. It was built to worship the god Kukulkan! #ChichenItza #Mexico
.
.
.
.
.
.
.
ð· @samoyeau 
#travel #nature #photography #travelphotography #love #photooftheday #instagood #travelgram #picoftheday #instagram #photo #beautiful #art #like #naturephotography #follow #wanderlust #happy #adventure #instatravel #fashion #travelblogger #traveltuesday #Cancun #tulum #Playadelcarmen",castillo chichen itza one the wonders the world seats above smaller pyramid and cenote was built worship the god kukulkan chichen itza mexico travel nature photography travelphotography love photooftheday instagood travelgram picoftheday beautiful art naturephotography wanderlust happy adventure instatravel fashion travelblogger traveltuesday cancun tulum playadelcarmen,490,372,"['ChichenItza', 'Mexico', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'instagram', 'photo', 'beautiful', 'art', 'like', 'naturephotography', 'follow', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'traveltuesday', 'Cancun', 'tulum', 'Playadelcarmen']","['chichen', 'itza', 'mexico', 'travel', 'nature', 'photography', 'travelphotography', 'love', 'photooftheday', 'instagood', 'travelgram', 'picoftheday', 'beautiful', 'art', 'naturephotography', 'wanderlust', 'happy', 'adventure', 'instatravel', 'fashion', 'travelblogger', 'traveltuesday', 'cancun', 'tulum', 'playadelcarmen']",['samoyeau'],[]
